Engen,2024-09-11 15:43:20.734405+02:00,"(244, 240, 229)"
Engen,2024-09-11 15:47:06.743670+02:00,"(20, 225, 150)"
Engen,2024-09-11 22:29:27.651478+02:00,"(21, 223, 150)"
Engen,2024-09-11 22:31:01.710411+02:00,"(21, 223, 150)"
