MBT,2024-09-11 15:42:23.747937+02:00,"(253, 206, 64)"
MBT,2024-09-11 15:46:07.505319+02:00,"(253, 206, 64)"
MBT,2024-09-11 22:28:31.426446+02:00,"(19, 223, 150)"
MBT,2024-09-11 22:30:03.510425+02:00,"(19, 223, 150)"
